id,loss
250105,7.195077592474966
250106,4.686341686511193
250107,7.588913595571102
250108,5.747766826764401
250109,7.572444448871986
250110,7.320950529045737
250111,6.2113942096016475
250112,6.53335271490236
250113,6.468661166037757
250114,7.0513518972378515
250115,6.663167974348026
250116,5.539565730063012
250117,9.993005443338397
250118,10.263608588743633
250119,5.350860845196131
250120,10.351785367532838
250121,7.64752721022278
250122,5.522523253421191
250123,6.250547801638248
250124,7.2772600612976825
250125,8.275993610598226
250126,5.480789925458115
250127,5.76115278525807
250128,4.923721243916712
250129,6.230589921825548
250130,5.2680466760602815
250131,8.226320857572997
250132,4.657200991077026
250133,6.449449547958088
250134,4.896439432586076
250135,7.627300367919429
250136,7.653786239013449
250137,6.4596092183258005
250138,7.4599003183965875
250139,3.3706609071992344
250140,6.635760082891731
250141,6.531226423895854
250142,8.802823694303743
250143,6.216325414997083
250144,5.947881075014433
250145,8.107064512636207
250146,7.070455002100607
250147,7.298003065545007
250148,8.106529758614084
250149,7.459225796243471
250150,5.620032297245867
250151,6.426013341797415
250152,9.224955225613723
250153,6.90888919322353
250154,5.017721793052738
250155,6.90195921524993
250156,6.451412116291156
250157,6.892091359947901
250158,7.7762536122810175
250159,4.167602583059048
250160,8.946250050551278
250161,5.15981516303083
250162,5.672167777689717
250163,5.043843301017127
250164,5.627684345085769
250165,7.850427908885086
250166,5.586795428774379
250167,6.184583089028253
250168,4.374963526754444
250169,6.9960237684515665
250170,6.334521119913095
250171,5.852074190991813
250172,5.788341264463032
250173,5.912238419606016
250174,7.118165672653875
250175,5.242963443279942
250176,6.509727197424835
250177,6.724789127549981
250178,5.844851503216537
250179,7.459113055423298
250180,5.4484143085123815
250181,4.317907218761944
250182,7.261010804951319
250183,7.997889175209344
250184,6.236715366312087
250185,6.467626781465201
250186,8.52828756171865
250187,5.705046324929902
250188,6.055742995403729
250189,7.0792993778977635
250190,8.222308003948584
250191,6.576950433749961
250192,8.458436054210077
250193,7.778992727894915
250194,7.681148225071016
250195,10.264573016888317
250196,6.401336419565791
250197,4.852103903571631
250198,5.030518313148763
250199,10.196609488997872
250200,7.354418375972335
250201,5.896303507745461
250202,8.861152954755022
250203,6.7875517831022645
250204,10.191282912839952
250205,4.066107879436798
250206,5.928062576102248
250207,6.140152878489607
250208,10.084516711333876
250209,9.469824530044034
250210,6.6280335619292625
250211,7.894394973605886
250212,8.320015947619988
250213,6.98401466957149
250214,5.59406588494374
250215,4.413464767176322
250216,6.593474335121069
250217,4.434322064566748
250218,7.6189212893772424
250219,5.886599034568498
250220,6.916982906775148
250221,6.080938460630406
250222,5.996595857512524
250223,7.9580729219489195
250224,4.592738265217125
250225,5.7188071333731605
250226,7.023155310802772
250227,3.5798707063184203
250228,7.123457825652251
250229,5.56543491023643
250230,7.220270987492944
250231,4.711111907746474
250232,7.664116597783975
250233,6.340769993299341
250234,7.488757615147099
250235,7.147995647796864
250236,4.17762569751696
250237,4.937899592365744
250238,6.960141931873714
250239,5.3447262886048374
250240,7.728160738603407
250241,10.492365162710025
250242,8.221163177321834
250243,9.297305058531517
250244,6.136692433394314
250245,7.06571766303531
250246,5.422108980584154
250247,8.784789650889401
250248,6.495512886534147
250249,5.970155628881285
250250,7.203036592516916
250251,8.409297510587528
250252,5.9982873287266
250253,6.647455619350676
250254,6.483724863507959
250255,7.946078988393737
250256,4.152832601991703
250257,7.145978384555778
250258,5.502634938272477
250259,7.5713003267960115
250260,8.196308205375658
250261,10.01128295141623
250262,6.120536766960489
250263,4.297572478364175
250264,7.261485443979554
250265,7.902950229230687
250266,8.517826481074497
250267,9.378376772040056
250268,6.906746719841639
250269,5.309387671354507
250270,5.636879302790701
250271,6.708646590270608
250272,7.302880032191354
250273,5.844029532127314
250274,7.489481502238258
250275,7.294604577710681
250276,7.484035718805675
250277,5.8470909157213855
250278,4.867639846427748
250279,6.34843602956702
250280,4.776393220134635
250281,8.115499493354331
250282,5.747500438983744
250283,7.6526725772514315
250284,8.468878447326373
250285,7.794368078238523
250286,4.02179939179446
250287,5.690986248618342
250288,6.6435236427767315
250289,7.91730228881368
250290,5.658941265771547
250291,4.655904173567303
250292,7.223696638556959
250293,6.499860849252357
250294,10.647118632826773
250295,5.759392367242436
250296,7.415725151692094
250297,4.15639528609283
250298,6.128233456447486
250299,8.204517102501224
250300,5.712456868111264
250301,6.024918620843314
250302,4.61392263278204
250303,7.375693375695951
250304,7.407603961592335
250305,4.869812505501778
250306,11.04740161854652
250307,6.409668915743326
250308,4.983329177487205
250309,4.946221069832346
250310,7.373799504970587
250311,7.637307545232196
250312,6.411729477495701
250313,3.627415327523045
250314,7.253674757328638
250315,7.844819658561086
250316,6.90637074276143
250317,7.502046847002914
250318,5.861670349820243
250319,4.992795706146325
250320,8.56076482604637
250321,6.670664241627529
250322,7.834449389812285
250323,7.976381814990739
250324,6.128006646824092
250325,6.326182368183746
250326,5.650746852495091
250327,6.373677012413378
250328,9.188207133390021
250329,5.417945894949043
250330,5.614985184149598
250331,5.573767340395908
250332,7.865798877757186
250333,6.369338984005341
250334,6.192048948998316
250335,9.078728059963662
250336,7.416068962280716
250337,6.5293095563217936
250338,4.22315505469283
250339,6.10523473614796
250340,9.066709991565421
250341,7.872872357809047
250342,7.046809509768906
250343,6.608090720350061
250344,6.636559063918321
250345,7.791082571660002
250346,6.179035119062652
250347,4.66500763392628
250348,4.70409516298683
250349,6.832508900295327
250350,5.058538689547605
250351,5.824860125383132
250352,7.893628342745163
250353,8.087814046839382
250354,5.86550710858265
250355,7.883772952625135
250356,4.221533879926616
250357,6.9182624602903005
250358,7.142174401186386
250359,4.87898578251889
250360,5.038577666708161
250361,4.8387349017037415
250362,6.729838216565201
250363,7.710861292843041
250364,7.760588478009369
250365,6.599107263270198
250366,7.1669142645278985
250367,6.568381764079488
250368,8.098025164103124
250369,5.808976144140561
250370,5.832280682367282
250371,9.655076235627872
250372,9.747919096756869
250373,6.758770558982273
250374,4.993786375389135
250375,6.4412659525652725
250376,7.30804794657613
250377,9.368457804373158
250378,7.746740577399938
250379,5.727611194210004
250380,7.740051842476385
250381,8.516853115069413
250382,5.238017451528558
250383,5.231798810899584
250384,10.350966201502672
250385,6.199292040912036
250386,6.253578786248331
250387,7.628128486882075
250388,4.674649753295597
250389,5.00547102380775
250390,5.673051345549487
250391,4.980957730537096
250392,4.601480050063179
250393,6.463698018151293
250394,9.49262236890461
250395,8.550478880292548
250396,7.761805089812359
250397,6.042517156239676
250398,5.690943610044663
250399,7.03189819381719
250400,7.402805295448536
250401,7.091959610229564
250402,5.329138202847442
250403,8.786580213944116
250404,7.5714617557752
250405,6.368322746023519
250406,8.210259845803149
250407,7.629708300880157
250408,7.531727579674215
250409,4.8991368646967395
250410,8.685726817151266
250411,6.815611156555258
250412,7.420876036645142
250413,5.731926025475761
250414,6.1626039915032695
250415,9.012596367467438
250416,8.05217254360139
250417,7.511845260104943
250418,6.077551739583447
250419,6.901078506616834
250420,11.244050730236573
250421,6.916120071830568
250422,4.846498597517742
250423,10.145160093925119
250424,6.3131970444419
250425,5.837154965016083
250426,5.813076046863123
250427,4.101350279740532
250428,9.06312818626203
250429,8.62669308881502
250430,5.81189782909404
250431,7.307658565933432
250432,6.006201622074505
250433,8.400570232430951
250434,5.4828217219149735
250435,3.302657879766912
250436,7.55521565572759
250437,5.753389175403158
250438,7.567220104125818
250439,6.739445375814685
250440,6.10770727220782
250441,6.438850857155547
250442,5.928264377124465
250443,7.229004141221923
250444,5.943251430709803
250445,8.827289295039883
250446,7.436079427358903
250447,6.310230963591639
250448,7.760452898841821
250449,7.53643553731623
250450,9.406541954659886
250451,4.218329530962575
250452,6.142588283722025
250453,8.466063269074075
250454,6.581642555541026
250455,6.419769263045406
250456,5.648911326353229
250457,7.875029053145603
250458,6.8344573612080115
250459,5.307483710182126
250460,6.4688417895433865
250461,6.725132602285038
250462,9.596424452656867
250463,7.091356912692081
250464,6.638156820113059
250465,8.214791827355981
250466,6.262636739482746
250467,8.685378899732289
250468,8.083694771886165
250469,4.397343610800222
250470,7.995773944060877
250471,6.409684339370136
250472,7.902317973292563
250473,8.033071325726324
250474,5.90375935066629
250475,7.788993882506379
250476,7.4667249877929995
250477,6.013933927040287
250478,5.576755006299743
250479,6.573906638057092
250480,5.0700141794021345
250481,8.377813279301687
250482,7.685847406790539
250483,8.284991734150474
250484,7.0841662016928755
250485,8.206197885546572
250486,7.66415837709474
250487,6.497074034744645
250488,7.728680916828685
250489,8.11401464724513
250490,6.7254627981382225
250491,10.44262144867452
250492,7.644805805057565
250493,6.631390134835847
250494,5.717148853216517
250495,5.961594552508813
250496,6.585027949049072
250497,4.7973150363077295
250498,6.278517307719553
250499,5.018937240748109
250500,5.705777991348085
250501,6.191991137633976
250502,7.822928185131595
250503,7.154013376854956
250504,6.047199602327908
250505,9.586978816371445
250506,4.375667801982866
250507,6.252179739911169
250508,5.316007412764474
250509,4.110719113348457
250510,5.705227007380936
250511,7.290812805236192
250512,7.256918837293775
250513,5.60984212597136
250514,6.225674321341932
250515,7.402730303829632
250516,5.524306039474103
250517,7.850223790062404
250518,6.363378463100232
250519,6.53395158488264
250520,3.861112700554485
250521,7.46178165250066
250522,5.127387704884033
250523,5.048108967154209
250524,4.914534413515524
250525,8.212287492785155
250526,5.542427394640343
250527,5.85946935126793
250528,7.791668159420999
250529,8.227155009987943
250530,6.1618237674090075
250531,7.109570358045783
250532,6.311439206873182
250533,6.494814034384255
250534,8.824031867349056
250535,6.237313394878338
250536,5.441660886384837
250537,10.616177731994151
250538,6.368954060441617
250539,7.866620532713253
250540,5.499262810155316
250541,5.562325144535642
250542,9.581942284683944
250543,4.004280684954067
250544,8.715002395274862
250545,7.244966543915975
250546,8.041978385235197
250547,8.293746043079882
250548,6.584116072456817
250549,8.41083766653206
250550,7.766815584699616
250551,8.60437141139474
250552,8.463373439147368
250553,8.919516367863324
250554,6.2881381283151825
250555,4.841942157309971
250556,6.5291826647146145
250557,6.810392667115535
250558,5.90833115414268
250559,4.531514369032818
250560,5.543524154370104
250561,8.399238643343576
250562,4.691411859546997
250563,6.235620136928645
250564,8.836407018654633
250565,6.914221905310615
250566,7.64285103138061
250567,6.093676703301243
250568,5.838338225869348
250569,6.741288365314794
250570,5.281736390518551
250571,4.32698406226307
250572,7.362930403793191
250573,6.279985769269468
250574,8.456962202089429
250575,9.232157152457958
250576,7.229224666993682
250577,6.902183008432052
250578,7.503607426093009
250579,7.001312327231997
250580,4.784451246203639
250581,7.494843905890428
250582,6.374277289889427
250583,8.004071648697888
250584,3.947546647671614
250585,5.471859342746518
250586,8.0906977309177
250587,6.668804070039661
250588,6.810443378280935
250589,5.892496287223774
250590,7.433222489290156
250591,5.172056694003303
250592,7.600668710245471
250593,4.201497770630159
250594,8.67290948647121
250595,8.535604159064295
250596,8.547653601392085
250597,5.19728781154302
250598,7.870001143117809
250599,4.747192313817671
250600,7.952142266746641
250601,5.597045276931066
250602,7.349604028904805
250603,9.14895776962085
250604,5.871788202513178
250605,9.178946708480987
250606,6.569141726536065
250607,4.195372743875865
250608,6.223530036085143
250609,6.652027066768677
250610,9.356082463144118
250611,7.839616944182639
250612,6.366015560444861
250613,6.539628366509575
250614,5.075525292724807
250615,6.408582234155701
250616,5.1758107794837755
250617,9.209962915661082
250618,5.997671035485399
250619,5.746918849454016
250620,7.765218852074882
250621,9.215653909466289
250622,9.387346079129824
250623,5.694893162107208
250624,6.143929787675095
250625,4.853391158782925
250626,10.667529192466983
250627,8.956762144929726
250628,7.524223914392404
250629,5.706258515219163
250630,8.309580081810527
250631,6.193077817468609
250632,6.45318694939542
250633,7.848435525466384
250634,6.873247909593047
250635,6.022044640968865
250636,7.13342244925675
250637,6.054895440006174
250638,8.198918453815438
250639,6.61600381764476
250640,6.691498192258946
250641,4.219639154006741
250642,8.217543627514171
250643,5.744383476057115
250644,4.036149298986895
250645,7.61743620173875
250646,7.662534999383745
250647,7.43750302577578
250648,5.197982267989065
250649,5.10543923890462
250650,3.972372368808655
250651,4.533554155045848
250652,7.657486263828696
250653,4.814271601996643
250654,7.227151399673087
250655,7.574549365083472
250656,7.562270928309972
250657,6.35888114720851
250658,7.950051341522358
250659,9.673474462942792
250660,7.357600877636974
250661,7.8406622748023915
250662,6.417475780494476
250663,6.84904409451803
250664,5.521826762423679
250665,5.119892642393488
250666,8.807835193566124
250667,6.5467264427031715
250668,5.977361110914096
250669,7.245813578628969
250670,4.997452361290941
250671,10.058278840287798
250672,6.7835318138764364
250673,5.319153565299997
250674,6.716152691232823
250675,8.771285301363996
250676,6.174033635051069
250677,6.497368729436826
250678,7.198763161264566
250679,6.896752249552003
250680,5.7693483369881395
250681,6.629149227077143
250682,6.958482992012372
250683,6.7594208711334005
250684,6.722248187711417
250685,4.021287984440057
250686,7.685403307990919
250687,8.426159228621895
250688,6.9574422999213255
250689,6.138872239546948
250690,7.639129705455474
250691,7.155189250623104
250692,6.746971374230407
250693,6.01415312891877
250694,7.484385355551585
250695,8.541745016328594
250696,8.251759698522445
250697,7.433254292131529
250698,5.11080389231929
250699,8.487278813704531
250700,8.259997069753432
250701,7.827811939689126
250702,7.115110092924436
250703,9.867843913300288
250704,6.149852207252177
250705,9.35277818615683
250706,6.331287825881768
250707,8.216627102357087
250708,6.629855449789501
250709,6.204661145494963
250710,6.885021069341004
250711,8.318579059708199
250712,6.539290860744261
250713,4.720360462636437
250714,8.362981196656282
250715,7.771123404563975
250716,7.732949233220135
250717,6.683966145772583
250718,6.8505565251543405
250719,7.83395984927085
250720,7.885983900460374
250721,5.729453750777913
250722,5.967968362911309
250723,6.701640967823529
250724,8.94447127767474
250725,5.534315497627393
250726,7.401475245531117
250727,5.432600135813366
250728,8.397414216438907
250729,6.599008400110267
250730,7.299215405491529
250731,8.607828812437871
250732,6.449221500750864
250733,8.719650093510243
250734,5.586075363471329
250735,5.345169633216928
250736,6.652753705457708
250737,4.726383455751845
250738,5.804795486683127
250739,7.781341860461659
250740,5.547633998832182
250741,4.121550146254153
250742,6.9914856183614384
250743,7.534356027958237
250744,8.990210265672392
250745,5.3109406056992485
250746,7.413718412767102
250747,6.4426346660301945
250748,7.587658453686887
250749,9.41292142813182
250750,6.71801525574374
250751,6.884655354045547
250752,7.43760722517647
250753,7.242782194618764
250754,5.713946467891672
250755,9.57326973143799
250756,5.839548302911803
250757,5.945726189969362
250758,5.241609913654198
250759,4.518608754763914
250760,8.2848820939026
250761,7.855186252623438
250762,6.576350538544513
250763,7.035211430871913
250764,4.18965536552146
250765,5.533133166780832
250766,5.2566330494781575
250767,4.99157603160597
250768,7.142153075872533
250769,5.651325229189725
250770,9.636734283416796
250771,5.070506745919813
250772,7.608147314663524
250773,7.754985952485782
250774,8.770442274448676
250775,6.484680752845618
250776,7.302155292158215
250777,7.696336840099065
250778,5.879761313151061
250779,6.667698405113569
250780,6.767774303604374
250781,4.689078493271184
250782,6.684988711006571
250783,6.896171604266892
250784,7.179557486328051
250785,4.819656209082984
250786,5.676908678493248
250787,6.37888060440979
250788,6.772817733037051
250789,8.004687041375746
250790,3.827347122386092
250791,4.124566962162859
250792,5.586003479385139
250793,6.196064430817781
250794,6.047256771874349
250795,8.085786474391334
250796,6.929866800805304
250797,6.9234898572282
250798,7.55116279193939
250799,6.310800619443665
250800,4.674530631027963
250801,11.214356136414228
250802,5.351109435159824
250803,7.465133307884619
250804,6.352612556718783
250805,8.919608000272845
250806,7.490126715075462
250807,5.833973111163477
250808,7.140127075280868
250809,5.828510765774432
250810,10.392290654994783
250811,9.206083993681958
250812,4.519860158154659
250813,5.163222204035762
250814,8.302874921391819
250815,8.463212962067546
250816,5.757502239103879
250817,9.43935793684094
250818,7.856354377271361
250819,6.644045024695647
250820,7.515217672627144
250821,8.910596739011133
250822,7.468281582138531
250823,7.991958316497964
250824,5.459356151276456
250825,5.2153787320965375
250826,8.763316344927796
250827,5.228090903718387
250828,9.950885186270995
250829,5.306268863591472
250830,7.281475575031219
250831,6.97062395170081
250832,8.471247910293004
250833,4.375331182939771
250834,4.625057770805206
250835,6.936481754854665
250836,10.455400523164442
250837,6.01260864063361
250838,9.66188280090788
250839,8.69397583946768
250840,6.528060853260262
250841,7.65872004856552
250842,9.390225303794994
250843,6.419136951746708
250844,6.430011543032386
250845,8.589227319909632
250846,6.7943478333015666
250847,7.764951391016364
250848,6.457198176766209
250849,6.99848453131437
250850,6.320193005769758
250851,7.56608582686656
250852,5.088875090675672
250853,6.26713178923661
250854,7.180932728294655
250855,5.335536710120056
250856,4.204159960764347
250857,5.63266491394572
250858,11.694112365927262
250859,6.45529768719963
250860,9.362338957628925
250861,4.279341656293335
250862,7.705617857717558
250863,8.587497816672307
250864,4.968600603232176
250865,8.93405316967551
250866,3.7905675159600936
250867,5.461185256344615
250868,5.7585109484050045
250869,7.247810883792472
250870,6.992086850965796
250871,7.493486420718571
250872,6.317528255471867
250873,9.409850532827189
250874,6.324545532780464
250875,6.71921547567643
250876,5.91315072604462
250877,6.985139013598645
250878,5.291692592467806
250879,5.630016088187986
250880,6.209701860676861
250881,5.44911682340315
250882,7.563323256839549
250883,5.790588446957765
250884,5.079776976279771
250885,9.769986744118047
250886,4.5500082258935155
250887,5.168474817993198
250888,8.216963921085704
250889,7.3296513223280755
250890,6.789358352174924
250891,6.822016332035305
250892,4.846949595463994
250893,4.907927383128197
250894,9.745591424483433
250895,7.186823593579607
250896,5.061557622505328
250897,7.205404967273489
250898,10.490594773292457
250899,7.413054862955068
250900,8.885626595086855
250901,8.492569845089891
250902,6.568167329521247
250903,7.3841793686401065
250904,7.445938381101998
250905,8.824320638231082
250906,5.7197089156369145
250907,8.324149512518268
250908,7.0935244539885725
250909,6.750340815698614
250910,5.683470082168601
250911,6.327552757326368
250912,7.80746814818626
250913,7.496681827228434
250914,5.7870690632315585
250915,7.119134674389263
250916,6.692998284083337
250917,6.727227150465315
250918,6.709137160082092
250919,5.5064077805112746
250920,7.4022287399652615
250921,6.37719226444659
250922,8.293624097635005
250923,7.273481052003081
250924,6.3811598399247185
250925,7.122554649207872
250926,4.942275940387077
250927,5.559370935539912
250928,6.510571818364454
250929,6.428660050589023
250930,8.743358297242471
250931,5.336721299369113
250932,7.362200024620737
250933,4.874112935327487
250934,7.988162694771956
250935,5.91438526282654
250936,4.201295863234517
250937,8.093012699443339
250938,6.028752277796283
250939,3.706211320316138
250940,4.431145531625385
250941,6.651659480575604
250942,8.120424950539846
250943,7.153031553581275
250944,8.721160485815892
250945,9.387253623948077
250946,5.449935334458111
250947,8.019086246231538
250948,6.700937929648168
250949,6.8650147644646
250950,6.73593233289057
250951,5.628066850227646
250952,7.436492933397421
250953,8.458804655921092
250954,6.242878099033682
250955,4.5325978402270035
250956,7.314411261290996
250957,6.485607020935032
250958,7.263327551665317
250959,7.34264568316747
250960,3.7157749418236383
250961,5.602395873101846
250962,6.241912479786642
250963,4.619843505313765
250964,5.115862791883384
250965,6.361999790996407
250966,8.09170299056131
250967,6.4451779917908905
250968,4.678386590287049
250969,5.219753664662248
250970,6.392004465671688
250971,5.4196616419970765
250972,6.551312898108616
250973,5.945895742784166
250974,9.957822404197096
250975,8.704964963837657
250976,5.759847822100378
250977,8.292244710503304
250978,6.4488147842999215
250979,4.994992217142136
250980,6.638779273733228
250981,7.456456836281475
250982,6.40022461543041
250983,7.968485969700757
250984,5.993061671659527
250985,8.754001326663122
250986,9.555319296664658
250987,10.238766719651156
250988,6.768950585881488
250989,5.2639518155359095
250990,7.643067284951597
250991,7.321026310302907
250992,7.703396086845851
250993,7.297764679984001
250994,8.703536136781507
250995,6.583330176611244
250996,6.511460788457803
250997,6.37012920878519
250998,8.229497712692684
250999,4.250815427120543
251000,7.76790475291779
251001,5.668342733350137
251002,6.467933723175795
251003,8.769549627788296
251004,9.312474661019023
251005,6.76413187065408
251006,7.701847210256602
251007,9.098408191980702
251008,7.43876270858274
251009,8.818543950027006
251010,8.096867305920266
251011,5.98583439496593
251012,6.887712991962468
251013,8.364766878813679
251014,5.815296198525748
251015,6.312015368610716
251016,6.014705616993297
251017,7.099640956956529
251018,7.862202994248107
251019,6.1743775555513025
251020,7.20326764434446
251021,4.5845875797426645
251022,6.352545915179195
251023,5.187272003194915
251024,5.800719940556755
251025,6.1350710273383156
251026,5.979324383893734
251027,6.802135442426074
251028,9.314600425456426
251029,7.7217936614604055
251030,6.672475437957711
251031,4.596380335752725
251032,6.187094717909323
251033,8.372612345908705
251034,6.125110825732955
251035,7.541542546388481
251036,6.924195928239266
251037,6.216852381866603
251038,6.980043474232157
251039,7.863727782364252
251040,8.339433556218225
251041,7.21804069429035
251042,6.397776813720167
251043,6.417652207618935
251044,5.655927611632123
251045,8.30780588511858
251046,7.831692264781825
251047,6.30283046709706
251048,4.296353344814171
251049,4.802206480194264
251050,9.25947711691131
251051,6.044229109042018
251052,6.967678641052984
251053,5.944333686777829
251054,4.206611609298168
251055,6.725442738927741
251056,6.4898921987621065
251057,7.753505398364647
251058,5.4820260448198805
251059,8.09518133462063
251060,5.114758640116071
251061,7.341485477939708
251062,6.01174112799835
251063,8.682917202612018
251064,5.088074682600695
251065,6.225370545270615
251066,6.271253579477538
251067,6.349325170581281
251068,5.756379039145417
251069,6.187011591116872
251070,6.588772339466082
251071,9.53783022579159
251072,7.426744474733441
251073,5.3154612062339
251074,8.480381361448138
251075,5.829650690042453
251076,5.802290288527869
251077,7.393081727919537
251078,6.548866413415475
251079,8.444453158328107
251080,7.549522978757732
251081,6.20726919090779
251082,6.262902212958018
251083,7.180623476035359
251084,8.048414692989247
251085,8.355965052884114
251086,8.3473297571145
251087,8.29063742037312
251088,8.657089362395277
251089,7.7035612608857065
251090,3.760157717015257
251091,5.736793744216936
251092,5.8641233498868575
251093,7.99249964818297
251094,8.093769149420904
251095,7.627970364926561
251096,5.705433661923644
251097,6.477350643872192
251098,4.445601945450262
251099,3.5485890386273513
251100,6.140976941440382
251101,6.516483309574074
251102,5.2334073702930635
251103,8.624099814346009
251104,6.306699992546749
251105,6.502420550611861
251106,6.911380848667415
251107,5.429803680407272
251108,8.494142366576622
251109,6.733304443250015
251110,5.471698094990227
251111,8.525360380882358
251112,8.077143528294398
251113,6.219740460644788
251114,7.543598456039583
251115,7.474016956671394
251116,7.471096713710741
251117,6.7444137212258
251118,5.23875033731637
251119,4.541423610101978
251120,6.913184873996136
251121,6.967336664980765
251122,8.893171943899635
251123,5.57678011059419
251124,4.722268340621023
251125,9.782288046792615
251126,7.089486402536978
251127,7.666022529485277
251128,4.01025848938737
251129,10.796780930278398
251130,6.10758524703355
251131,5.272682724876866
251132,6.740253350091198
251133,7.797758579704973
251134,8.520840488587595
251135,6.86866608086019
251136,6.921742009912331
251137,8.976338226053134
251138,5.28699712366971
251139,6.268146543712986
251140,8.213810898981581
251141,5.983889016288639
251142,3.2834979589478888
251143,7.698972052092515
251144,7.219068715171689
251145,6.325916276091009
251146,9.179760907875943
251147,5.641409888786194
251148,7.8220168062127975
251149,5.353046216162321
251150,8.331053162885564
251151,7.210490773042123
251152,8.108454605163178
251153,7.539474282072247
251154,7.548724115552131
251155,6.2534054235909995
251156,5.592395575405307
251157,5.088770521213606
251158,5.349519607442243
251159,5.5946337294247055
251160,7.782302360114237
251161,6.983672487116786
251162,6.804048451111121
251163,5.926282878260884
251164,4.613325880215736
251165,6.443286248940419
251166,4.646081884502507
251167,5.5277799121957045
251168,9.517428921933984
251169,7.834042827286428
251170,6.604828175880364
251171,6.650161277238746
251172,5.279151223177756
251173,9.12833047937308
251174,8.681743034622166
251175,6.702602758361428
251176,3.718381547592804
251177,6.305759971630169
251178,9.080847759007629
251179,8.017585946942042
251180,6.8564415032269554
251181,7.945480971209967
251182,5.546718003328401
251183,9.671265889402687
251184,7.9981867816123735
251185,7.651752383866198
251186,6.974471268186381
251187,6.307901385734958
251188,8.38952381958261
251189,5.69897671587437
251190,4.838950303638577
251191,7.823482747818323
251192,4.657403432714517
251193,8.600983180403956
251194,5.058927206252051
251195,6.513265678917259
251196,8.019589078138118
251197,5.073957426416927
251198,7.022235263540834
251199,7.924556820284256
251200,8.913702396963568
251201,7.600255827547314
251202,7.312801288787666
251203,5.341521354579363
251204,6.692591450239988
251205,6.971225584171897
251206,6.485928220982393
251207,6.323014578933753
251208,5.878767801932522
251209,6.273221688932525
251210,8.724470921072506
251211,5.201624748381782
251212,4.883314142398002
251213,6.880155949825063
251214,6.767314744559762
251215,9.547119644849062
251216,6.362154278801345
251217,8.751654367900947
251218,4.6773476580768705
251219,5.489038457129354
251220,7.882483651506615
251221,4.663059117949553
251222,6.704572706647577
251223,7.0551321021326245
251224,6.461368153051413
251225,5.076537520715123
251226,7.151704460447286
251227,7.603976190264989
251228,7.470331961431183
251229,6.657517014756163
251230,8.004744510662043
251231,7.161419123741966
251232,6.782727312129644
251233,5.196641406407922
251234,5.67119835116954
251235,6.751655012834271
251236,7.369953983580778
251237,4.757797229058752
251238,4.967658538536676
251239,5.989345824520457
251240,6.422497967416877
251241,7.47476777497742
251242,3.490738524675753
251243,6.271227129099801
251244,5.722375864019879
251245,7.465994733600555
251246,5.950293175719867
251247,6.800445898072871
251248,6.87800652281527
251249,4.175270273683319
251250,6.340886920040402
251251,8.722981700761366
251252,7.810167997625455
251253,5.670195790015659
251254,8.748071480983487
251255,6.401611393400757
251256,6.4002188533081625
251257,8.931139596949405
251258,9.431608192052797
251259,8.295021281272744
251260,7.819083209913989
251261,6.297259486373283
